source,target,weight,direction,sourceAltId,targetAltId,id
LAMB1,SFRP2,0.1016,undirected,NA,NA,LAMB1-SFRP2
LAMB1,TAGLN,0.1008,undirected,NA,NA,LAMB1-TAGLN
LAMB1,THBS2,0.1014,undirected,NA,NA,LAMB1-THBS2
LAMB1,THY1,0.1026,undirected,NA,NA,LAMB1-THY1
LAMB1,TIMP2,0.1267,undirected,NA,NA,LAMB1-TIMP2
LAMB1,TPM2,0.1025,undirected,NA,NA,LAMB1-TPM2
LAMB1,PXDN,0.1023,undirected,NA,NA,LAMB1-PXDN
LAMB1,SPON1,0.1117,undirected,NA,NA,LAMB1-SPON1
LAMB1,FSTL1,0.1317,undirected,NA,NA,LAMB1-FSTL1
LAMB1,ANGPTL2,0.1094,undirected,NA,NA,LAMB1-ANGPTL2
LAMB1,SRPX2,0.1028,undirected,NA,NA,LAMB1-SRPX2
LAMB1,BNC2,0.1023,undirected,NA,NA,LAMB1-BNC2
LAMB1,TSHZ3,0.1089,undirected,NA,NA,LAMB1-TSHZ3
LAMB1,GLT8D2,0.1002,undirected,NA,NA,LAMB1-GLT8D2
LAMB1,PODN,0.1081,undirected,NA,NA,LAMB1-PODN
LAMB1,OLFML1,0.1202,undirected,NA,NA,LAMB1-OLFML1
LAMB1,PTRF,0.1355,undirected,NA,NA,LAMB1-PTRF
LAMB1,SSC5D,0.1018,undirected,NA,NA,LAMB1-SSC5D
RPSA,PTMA,0.1012,undirected,NA,NA,RPSA-PTMA
RPSA,TXNL1,0.1171,undirected,NA,NA,RPSA-TXNL1
RPSA,PTGES3,0.108,undirected,NA,NA,RPSA-PTGES3
RPSA,MCTS1,0.1037,undirected,NA,NA,RPSA-MCTS1
RPSA,ERGIC2,0.1037,undirected,NA,NA,RPSA-ERGIC2
RPSA,RNASEH2B,0.1201,undirected,NA,NA,RPSA-RNASEH2B
RPSA,SUMO1P3,0.1077,undirected,NA,NA,RPSA-SUMO1P3
STMN1,LMNB1,0.133,undirected,NA,NA,STMN1-LMNB1
STMN1,MAD2L1,0.118,undirected,NA,NA,STMN1-MAD2L1
STMN1,MCM2,0.1421,undirected,NA,NA,STMN1-MCM2
STMN1,MCM6,0.1158,undirected,NA,NA,STMN1-MCM6
STMN1,PLK1,0.1127,undirected,NA,NA,STMN1-PLK1
STMN1,RRM2,0.1004,undirected,NA,NA,STMN1-RRM2
STMN1,STIL,0.1249,undirected,NA,NA,STMN1-STIL
STMN1,AURKA,0.1918,undirected,NA,NA,STMN1-AURKA
STMN1,TOP2A,0.1615,undirected,NA,NA,STMN1-TOP2A
STMN1,TTK,0.1648,undirected,NA,NA,STMN1-TTK
STMN1,TYMS,0.1326,undirected,NA,NA,STMN1-TYMS
STMN1,CDC45,0.2064,undirected,NA,NA,STMN1-CDC45
STMN1,RAD54L,0.1494,undirected,NA,NA,STMN1-RAD54L
STMN1,PRC1,0.1641,undirected,NA,NA,STMN1-PRC1
STMN1,PKMYT1,0.104,undirected,NA,NA,STMN1-PKMYT1
STMN1,CCNB2,0.2521,undirected,NA,NA,STMN1-CCNB2
STMN1,EXO1,0.1774,undirected,NA,NA,STMN1-EXO1
STMN1,AURKB,0.2157,undirected,NA,NA,STMN1-AURKB
STMN1,PTTG1,0.2027,undirected,NA,NA,STMN1-PTTG1
STMN1,TRIP13,0.2154,undirected,NA,NA,STMN1-TRIP13
STMN1,KIF23,0.2083,undirected,NA,NA,STMN1-KIF23
STMN1,KIAA0101,0.1053,undirected,NA,NA,STMN1-KIAA0101
STMN1,DLGAP5,0.2325,undirected,NA,NA,STMN1-DLGAP5
STMN1,MELK,0.2064,undirected,NA,NA,STMN1-MELK
STMN1,KIF14,0.1636,undirected,NA,NA,STMN1-KIF14
STMN1,TROAP,0.1889,undirected,NA,NA,STMN1-TROAP
STMN1,KIF20A,0.2188,undirected,NA,NA,STMN1-KIF20A
STMN1,TACC3,0.1112,undirected,NA,NA,STMN1-TACC3
STMN1,RAD51AP1,0.1414,undirected,NA,NA,STMN1-RAD51AP1
STMN1,POLQ,0.1476,undirected,NA,NA,STMN1-POLQ
STMN1,PLK4,0.1613,undirected,NA,NA,STMN1-PLK4
STMN1,KIF2C,0.209,undirected,NA,NA,STMN1-KIF2C
STMN1,UBE2C,0.2273,undirected,NA,NA,STMN1-UBE2C
STMN1,ZWINT,0.1119,undirected,NA,NA,STMN1-ZWINT
STMN1,OIP5,0.1455,undirected,NA,NA,STMN1-OIP5
STMN1,TPX2,0.2266,undirected,NA,NA,STMN1-TPX2
STMN1,KIF4A,0.2059,undirected,NA,NA,STMN1-KIF4A
STMN1,POC1A,0.1191,undirected,NA,NA,STMN1-POC1A
STMN1,PTTG3P,0.1678,undirected,NA,NA,STMN1-PTTG3P
STMN1,UBE2S,0.1009,undirected,NA,NA,STMN1-UBE2S
STMN1,UBE2T,0.1575,undirected,NA,NA,STMN1-UBE2T
STMN1,RACGAP1,0.1737,undirected,NA,NA,STMN1-RACGAP1
STMN1,UHRF1,0.1443,undirected,NA,NA,STMN1-UHRF1
STMN1,DONSON,0.1083,undirected,NA,NA,STMN1-DONSON
STMN1,NUSAP1,0.2231,undirected,NA,NA,STMN1-NUSAP1
STMN1,ANLN,0.141,undirected,NA,NA,STMN1-ANLN
STMN1,FAM64A,0.1444,undirected,NA,NA,STMN1-FAM64A
STMN1,CDCA8,0.2021,undirected,NA,NA,STMN1-CDCA8
STMN1,CEP55,0.2466,undirected,NA,NA,STMN1-CEP55
STMN1,HJURP,0.2228,undirected,NA,NA,STMN1-HJURP
STMN1,MCM10,0.1802,undirected,NA,NA,STMN1-MCM10
STMN1,ASF1B,0.1486,undirected,NA,NA,STMN1-ASF1B
STMN1,PRR11,0.1062,undirected,NA,NA,STMN1-PRR11
STMN1,DEPDC1B,0.1178,undirected,NA,NA,STMN1-DEPDC1B
STMN1,PBK,0.1091,undirected,NA,NA,STMN1-PBK
STMN1,KIF15,0.1315,undirected,NA,NA,STMN1-KIF15
STMN1,SPC25,0.1301,undirected,NA,NA,STMN1-SPC25
STMN1,NCAPG,0.2275,undirected,NA,NA,STMN1-NCAPG
STMN1,CENPM,0.1048,undirected,NA,NA,STMN1-CENPM
STMN1,FAM83D,0.14,undirected,NA,NA,STMN1-FAM83D
STMN1,KIF18A,0.1198,undirected,NA,NA,STMN1-KIF18A
STMN1,CDCA3,0.1422,undirected,NA,NA,STMN1-CDCA3
STMN1,MND1,0.1002,undirected,NA,NA,STMN1-MND1
STMN1,CDCA5,0.2404,undirected,NA,NA,STMN1-CDCA5
STMN1,CKAP2L,0.241,undirected,NA,NA,STMN1-CKAP2L
STMN1,SGOL1,0.1636,undirected,NA,NA,STMN1-SGOL1
STMN1,ASPM,0.205,undirected,NA,NA,STMN1-ASPM
LCK,LTA,0.1587,undirected,NA,NA,LCK-LTA
LCK,LTB,0.1407,undirected,NA,NA,LCK-LTB
LCK,SH2D1A,0.2103,undirected,NA,NA,LCK-SH2D1A
LCK,MAL,0.114,undirected,NA,NA,LCK-MAL
LCK,NKG7,0.1836,undirected,NA,NA,LCK-NKG7
LCK,PIK3CD,0.1144,undirected,NA,NA,LCK-PIK3CD
LCK,PLEK,0.1179,undirected,NA,NA,LCK-PLEK
LCK,PRF1,0.1336,undirected,NA,NA,LCK-PRF1
LCK,PRKCB,0.1584,undirected,NA,NA,LCK-PRKCB
LCK,PRKCQ,0.182,undirected,NA,NA,LCK-PRKCQ
LCK,PTPN7,0.1526,undirected,NA,NA,LCK-PTPN7
LCK,PTPRCAP,0.2188,undirected,NA,NA,LCK-PTPRCAP
LCK,CCL5,0.1516,undirected,NA,NA,LCK-CCL5
LCK,SELL,0.1285,undirected,NA,NA,LCK-SELL
LCK,SLAMF1,0.139,undirected,NA,NA,LCK-SLAMF1
LCK,STAT4,0.1469,undirected,NA,NA,LCK-STAT4
LCK,WAS,0.1024,undirected,NA,NA,LCK-WAS
LCK,EOMES,0.1494,undirected,NA,NA,LCK-EOMES
LCK,CST7,0.1637,undirected,NA,NA,LCK-CST7
LCK,PSTPIP1,0.107,undirected,NA,NA,LCK-PSTPIP1
LCK,AIM2,0.1508,undirected,NA,NA,LCK-AIM2
LCK,CYTIP,0.1063,undirected,NA,NA,LCK-CYTIP
LCK,ACAP1,0.1504,undirected,NA,NA,LCK-ACAP1
LCK,SPOCK2,0.1568,undirected,NA,NA,LCK-SPOCK2
LCK,ARHGAP25,0.165,undirected,NA,NA,LCK-ARHGAP25
LCK,IL18BP,0.1051,undirected,NA,NA,LCK-IL18BP
LCK,SEMA4D,0.1122,undirected,NA,NA,LCK-SEMA4D
LCK,CXCR6,0.1486,undirected,NA,NA,LCK-CXCR6
LCK,HCST,0.1476,undirected,NA,NA,LCK-HCST
LCK,CORO1A,0.1656,undirected,NA,NA,LCK-CORO1A
LCK,MAP4K1,0.1719,undirected,NA,NA,LCK-MAP4K1
LCK,SP140,0.1243,undirected,NA,NA,LCK-SP140
LCK,LAMP3,0.1042,undirected,NA,NA,LCK-LAMP3
LCK,ICOS,0.1502,undirected,NA,NA,LCK-ICOS
LCK,TRAT1,0.1464,undirected,NA,NA,LCK-TRAT1
LCK,PLAC8,0.1291,undirected,NA,NA,LCK-PLAC8
LCK,SASH3,0.1598,undirected,NA,NA,LCK-SASH3
LCK,LIME1,0.1457,undirected,NA,NA,LCK-LIME1
LCK,GIMAP4,0.1045,undirected,NA,NA,LCK-GIMAP4
LCK,ARHGAP9,0.1456,undirected,NA,NA,LCK-ARHGAP9
LCK,BCL11B,0.1194,undirected,NA,NA,LCK-BCL11B
LCK,RASAL3,0.1287,undirected,NA,NA,LCK-RASAL3
LCK,PVRIG,0.204,undirected,NA,NA,LCK-PVRIG
LCK,TRAF3IP3,0.1889,undirected,NA,NA,LCK-TRAF3IP3
LCK,GBP5,0.1156,undirected,NA,NA,LCK-GBP5
LCK,PYHIN1,0.2178,undirected,NA,NA,LCK-PYHIN1
LCK,SAMD3,0.1559,undirected,NA,NA,LCK-SAMD3
LCK,ARHGAP30,0.1478,undirected,NA,NA,LCK-ARHGAP30
LCK,P2RY8,0.1596,undirected,NA,NA,LCK-P2RY8
LCK,TBC1D10C,0.2101,undirected,NA,NA,LCK-TBC1D10C
LCP1,LTA,0.1,undirected,NA,NA,LCP1-LTA
LCP1,LTB,0.1115,undirected,NA,NA,LCP1-LTB
LCP1,SH2D1A,0.1283,undirected,NA,NA,LCP1-SH2D1A
LCP1,NKG7,0.1302,undirected,NA,NA,LCP1-NKG7
LCP1,PIK3CD,0.1186,undirected,NA,NA,LCP1-PIK3CD
LCP1,PLCG2,0.1009,undirected,NA,NA,LCP1-PLCG2
LCP1,PLEK,0.1493,undirected,NA,NA,LCP1-PLEK
LCP1,PRF1,0.1044,undirected,NA,NA,LCP1-PRF1
LCP1,PRKCB,0.1632,undirected,NA,NA,LCP1-PRKCB
LCP1,PRKCQ,0.1297,undirected,NA,NA,LCP1-PRKCQ
LCP1,PTPN7,0.1214,undirected,NA,NA,LCP1-PTPN7
LCP1,PTPRCAP,0.153,undirected,NA,NA,LCP1-PTPRCAP
LCP1,RAC2,0.1101,undirected,NA,NA,LCP1-RAC2
LCP1,CCL5,0.1121,undirected,NA,NA,LCP1-CCL5
LCP1,SELL,0.1187,undirected,NA,NA,LCP1-SELL
LCP1,STAT4,0.1144,undirected,NA,NA,LCP1-STAT4
LCP1,TNFRSF1B,0.1029,undirected,NA,NA,LCP1-TNFRSF1B
LCP1,WAS,0.1561,undirected,NA,NA,LCP1-WAS
LCP1,CST7,0.1246,undirected,NA,NA,LCP1-CST7
LCP1,ACAP1,0.113,undirected,NA,NA,LCP1-ACAP1
LCP1,SPOCK2,0.1397,undirected,NA,NA,LCP1-SPOCK2
LCP1,ARHGAP25,0.1811,undirected,NA,NA,LCP1-ARHGAP25
LCP1,IL18BP,0.1109,undirected,NA,NA,LCP1-IL18BP
LCP1,HCST,0.1679,undirected,NA,NA,LCP1-HCST
LCP1,FGL2,0.1032,undirected,NA,NA,LCP1-FGL2
LCP1,CORO1A,0.1812,undirected,NA,NA,LCP1-CORO1A
LCP1,MAP4K1,0.1371,undirected,NA,NA,LCP1-MAP4K1
LCP1,TLR8,0.1058,undirected,NA,NA,LCP1-TLR8
LCP1,PLAC8,0.1037,undirected,NA,NA,LCP1-PLAC8
LCP1,SASH3,0.1564,undirected,NA,NA,LCP1-SASH3
LCP1,GIMAP4,0.128,undirected,NA,NA,LCP1-GIMAP4
LCP1,PARVG,0.1208,undirected,NA,NA,LCP1-PARVG
LCP1,ARHGAP9,0.1471,undirected,NA,NA,LCP1-ARHGAP9
LCP1,BCL11B,0.1087,undirected,NA,NA,LCP1-BCL11B
LCP1,RASAL3,0.1004,undirected,NA,NA,LCP1-RASAL3
LCP1,PVRIG,0.1558,undirected,NA,NA,LCP1-PVRIG
LCP1,TRAF3IP3,0.1383,undirected,NA,NA,LCP1-TRAF3IP3
LCP1,FERMT3,0.1291,undirected,NA,NA,LCP1-FERMT3
LCP1,AMICA1,0.1075,undirected,NA,NA,LCP1-AMICA1
LCP1,C1orf162,0.1003,undirected,NA,NA,LCP1-C1orf162
LCP1,PYHIN1,0.1467,undirected,NA,NA,LCP1-PYHIN1
LCP1,NAPSB,0.1004,undirected,NA,NA,LCP1-NAPSB
LCP1,ARHGAP30,0.17,undirected,NA,NA,LCP1-ARHGAP30
LCP1,P2RY8,0.1508,undirected,NA,NA,LCP1-P2RY8
LCP1,TBC1D10C,0.1534,undirected,NA,NA,LCP1-TBC1D10C
LCP1,NCF1C,0.106,undirected,NA,NA,LCP1-NCF1C
LCP2,NCF4,0.1145,undirected,NA,NA,LCP2-NCF4
LCP2,NKG7,0.1016,undirected,NA,NA,LCP2-NKG7
LCP2,PIK3CD,0.1003,undirected,NA,NA,LCP2-PIK3CD
LCP2,PLCB2,0.1006,undirected,NA,NA,LCP2-PLCB2
LCP2,PLEK,0.1656,undirected,NA,NA,LCP2-PLEK
LCP2,PRKCB,0.1111,undirected,NA,NA,LCP2-PRKCB
LCP2,PTPN7,0.1058,undirected,NA,NA,LCP2-PTPN7
LCP2,PTPRCAP,0.1041,undirected,NA,NA,LCP2-PTPRCAP
LCP2,SLA,0.1018,undirected,NA,NA,LCP2-SLA
LCP2,WAS,0.1338,undirected,NA,NA,LCP2-WAS
LCP2,LAPTM5,0.139,undirected,NA,NA,LCP2-LAPTM5
LCP2,CST7,0.1008,undirected,NA,NA,LCP2-CST7
LCP2,ARHGAP25,0.153,undirected,NA,NA,LCP2-ARHGAP25
LCP2,IL18BP,0.108,undirected,NA,NA,LCP2-IL18BP
LCP2,HCST,0.1477,undirected,NA,NA,LCP2-HCST
LCP2,FGL2,0.1051,undirected,NA,NA,LCP2-FGL2
LCP2,CORO1A,0.1493,undirected,NA,NA,LCP2-CORO1A
LCP2,MAP4K1,0.1018,undirected,NA,NA,LCP2-MAP4K1
LCP2,TLR8,0.1156,undirected,NA,NA,LCP2-TLR8
LCP2,SASH3,0.1505,undirected,NA,NA,LCP2-SASH3
LCP2,GIMAP4,0.1042,undirected,NA,NA,LCP2-GIMAP4
LCP2,PARVG,0.1422,undirected,NA,NA,LCP2-PARVG
LCP2,ARHGAP9,0.1297,undirected,NA,NA,LCP2-ARHGAP9
LCP2,PVRIG,0.1055,undirected,NA,NA,LCP2-PVRIG
LCP2,TRAF3IP3,0.1023,undirected,NA,NA,LCP2-TRAF3IP3
LCP2,FERMT3,0.1543,undirected,NA,NA,LCP2-FERMT3
LCP2,C1orf162,0.1203,undirected,NA,NA,LCP2-C1orf162
LCP2,PYHIN1,0.1114,undirected,NA,NA,LCP2-PYHIN1
LCP2,ARHGAP30,0.1676,undirected,NA,NA,LCP2-ARHGAP30
LCP2,P2RY8,0.1022,undirected,NA,NA,LCP2-P2RY8
LCP2,TBC1D10C,0.1084,undirected,NA,NA,LCP2-TBC1D10C
LEP,LIPE,0.1704,undirected,NA,NA,LEP-LIPE
LEP,LPL,0.1549,undirected,NA,NA,LEP-LPL
LEP,MEOX1,0.1036,undirected,NA,NA,LEP-MEOX1
LEP,PCDH9,0.1154,undirected,NA,NA,LEP-PCDH9
LEP,PCK1,0.1246,undirected,NA,NA,LEP-PCK1
LEP,PLIN1,0.2024,undirected,NA,NA,LEP-PLIN1
LEP,PPP1R1A,0.1083,undirected,NA,NA,LEP-PPP1R1A
LEP,PPP2R1B,0.1173,undirected,NA,NA,LEP-PPP2R1B
LEP,RBP4,0.167,undirected,NA,NA,LEP-RBP4
LEP,SAA1,0.1007,undirected,NA,NA,LEP-SAA1
LEP,TF,0.1018,undirected,NA,NA,LEP-TF
LEP,THRSP,0.1117,undirected,NA,NA,LEP-THRSP
LEP,TIMP4,0.1183,undirected,NA,NA,LEP-TIMP4
LEP,CLDN5,0.1048,undirected,NA,NA,LEP-CLDN5
LEP,SDPR,0.1128,undirected,NA,NA,LEP-SDPR
LEP,MYOM1,0.1006,undirected,NA,NA,LEP-MYOM1
LEP,GYG2,0.1236,undirected,NA,NA,LEP-GYG2
LEP,GLYAT,0.1726,undirected,NA,NA,LEP-GLYAT
LEP,ABCA8,0.1202,undirected,NA,NA,LEP-ABCA8
LEP,SORBS1,0.121,undirected,NA,NA,LEP-SORBS1
LEP,ALDH1L1,0.1345,undirected,NA,NA,LEP-ALDH1L1
LEP,PCOLCE2,0.1335,undirected,NA,NA,LEP-PCOLCE2
LEP,HSPB7,0.1397,undirected,NA,NA,LEP-HSPB7
LEP,G0S2,0.1649,undirected,NA,NA,LEP-G0S2
LEP,MLXIPL,0.1106,undirected,NA,NA,LEP-MLXIPL
LEP,ACSM5,0.1144,undirected,NA,NA,LEP-ACSM5
LEP,MRAP,0.1747,undirected,NA,NA,LEP-MRAP
LEP,SLC7A10,0.2076,undirected,NA,NA,LEP-SLC7A10
LEP,SEMA3G,0.1214,undirected,NA,NA,LEP-SEMA3G
LEP,GPAM,0.1557,undirected,NA,NA,LEP-GPAM
LEP,CIDEC,0.1634,undirected,NA,NA,LEP-CIDEC
LEP,TNMD,0.2008,undirected,NA,NA,LEP-TNMD
LEP,MARC1,0.1011,undirected,NA,NA,LEP-MARC1
LEP,LINC00341,0.1323,undirected,NA,NA,LEP-LINC00341
LEP,ITIH5,0.112,undirected,NA,NA,LEP-ITIH5
LEP,DGAT2,0.1409,undirected,NA,NA,LEP-DGAT2
LEP,LGALS12,0.1442,undirected,NA,NA,LEP-LGALS12
LEP,CHRDL1,0.1305,undirected,NA,NA,LEP-CHRDL1
LEP,HSPB6,0.1866,undirected,NA,NA,LEP-HSPB6
LEP,TMEM37,0.1047,undirected,NA,NA,LEP-TMEM37
LEP,CIDECP,0.179,undirected,NA,NA,LEP-CIDECP
LEP,LVRN,0.171,undirected,NA,NA,LEP-LVRN
LEP,HEPACAM,0.1571,undirected,NA,NA,LEP-HEPACAM
LEP,TUSC5,0.1812,undirected,NA,NA,LEP-TUSC5
LEP,AQP7P1,0.1954,undirected,NA,NA,LEP-AQP7P1
LEP,C14orf180,0.1865,undirected,NA,NA,LEP-C14orf180
LGALS1,MMP2,0.1017,undirected,NA,NA,LGALS1-MMP2
LGALS1,PCOLCE,0.1308,undirected,NA,NA,LGALS1-PCOLCE
LGALS1,PDGFRB,0.114,undirected,NA,NA,LGALS1-PDGFRB
LGALS1,PRRX1,0.102,undirected,NA,NA,LGALS1-PRRX1
LGALS1,THY1,0.1042,undirected,NA,NA,LGALS1-THY1
LGALS1,TIMP2,0.1252,undirected,NA,NA,LGALS1-TIMP2
LGALS1,SPON1,0.1051,undirected,NA,NA,LGALS1-SPON1
LGALS1,FSTL1,0.1237,undirected,NA,NA,LGALS1-FSTL1
LGALS1,ANGPTL2,0.1064,undirected,NA,NA,LGALS1-ANGPTL2
LGALS1,GLT8D2,0.1029,undirected,NA,NA,LGALS1-GLT8D2
LGALS1,PTRF,0.1221,undirected,NA,NA,LGALS1-PTRF
LGALS2,LRMP,0.1066,undirected,NA,NA,LGALS2-LRMP
LGALS2,LTA,0.1626,undirected,NA,NA,LGALS2-LTA
LGALS2,LTB,0.1657,undirected,NA,NA,LGALS2-LTB
LGALS2,LY9,0.1007,undirected,NA,NA,LGALS2-LY9
LGALS2,SH2D1A,0.2357,undirected,NA,NA,LGALS2-SH2D1A
LGALS2,MAL,0.1335,undirected,NA,NA,LGALS2-MAL
LGALS2,NKG7,0.202,undirected,NA,NA,LGALS2-NKG7
LGALS2,PIK3CD,0.1236,undirected,NA,NA,LGALS2-PIK3CD
LGALS2,PLEK,0.133,undirected,NA,NA,LGALS2-PLEK
LGALS2,PRF1,0.1418,undirected,NA,NA,LGALS2-PRF1
LGALS2,PRKCB,0.1932,undirected,NA,NA,LGALS2-PRKCB
LGALS2,PRKCQ,0.2001,undirected,NA,NA,LGALS2-PRKCQ
LGALS2,PTPN7,0.1584,undirected,NA,NA,LGALS2-PTPN7
LGALS2,PTPRCAP,0.2506,undirected,NA,NA,LGALS2-PTPRCAP
LGALS2,RAC2,0.1163,undirected,NA,NA,LGALS2-RAC2
LGALS2,CCL5,0.1631,undirected,NA,NA,LGALS2-CCL5
LGALS2,SELL,0.1518,undirected,NA,NA,LGALS2-SELL
LGALS2,SLAMF1,0.1577,undirected,NA,NA,LGALS2-SLAMF1
LGALS2,STAT4,0.1676,undirected,NA,NA,LGALS2-STAT4
LGALS2,WAS,0.1265,undirected,NA,NA,LGALS2-WAS
LGALS2,EOMES,0.1655,undirected,NA,NA,LGALS2-EOMES
LGALS2,CST7,0.1839,undirected,NA,NA,LGALS2-CST7
LGALS2,PSTPIP1,0.1213,undirected,NA,NA,LGALS2-PSTPIP1
LGALS2,AIM2,0.1521,undirected,NA,NA,LGALS2-AIM2
LGALS2,CYTIP,0.1277,undirected,NA,NA,LGALS2-CYTIP
LGALS2,ACAP1,0.1677,undirected,NA,NA,LGALS2-ACAP1
LGALS2,SPOCK2,0.1781,undirected,NA,NA,LGALS2-SPOCK2
LGALS2,ARHGAP25,0.1884,undirected,NA,NA,LGALS2-ARHGAP25
LGALS2,IL18BP,0.1118,undirected,NA,NA,LGALS2-IL18BP
LGALS2,SEMA4D,0.1149,undirected,NA,NA,LGALS2-SEMA4D
LGALS2,CXCR6,0.1522,undirected,NA,NA,LGALS2-CXCR6
LGALS2,HCST,0.1798,undirected,NA,NA,LGALS2-HCST
LGALS2,CORO1A,0.1961,undirected,NA,NA,LGALS2-CORO1A
LGALS2,MAP4K1,0.1962,undirected,NA,NA,LGALS2-MAP4K1
LGALS2,SP140,0.1236,undirected,NA,NA,LGALS2-SP140
LGALS2,LAT,0.1056,undirected,NA,NA,LGALS2-LAT
LGALS2,LAMP3,0.1035,undirected,NA,NA,LGALS2-LAMP3
LGALS2,P2RY10,0.1072,undirected,NA,NA,LGALS2-P2RY10
LGALS2,ICOS,0.1462,undirected,NA,NA,LGALS2-ICOS
LGALS2,TRAT1,0.1679,undirected,NA,NA,LGALS2-TRAT1
LGALS2,TLR8,0.107,undirected,NA,NA,LGALS2-TLR8
LGALS2,PLAC8,0.159,undirected,NA,NA,LGALS2-PLAC8
LGALS2,UBASH3A,0.1133,undirected,NA,NA,LGALS2-UBASH3A
LGALS2,SASH3,0.1782,undirected,NA,NA,LGALS2-SASH3
LGALS2,LIME1,0.1622,undirected,NA,NA,LGALS2-LIME1
LGALS2,GIMAP4,0.1217,undirected,NA,NA,LGALS2-GIMAP4
LGALS2,SIRPG,0.1017,undirected,NA,NA,LGALS2-SIRPG
LGALS2,ARHGAP15,0.116,undirected,NA,NA,LGALS2-ARHGAP15
LGALS2,APOBEC3G,0.1012,undirected,NA,NA,LGALS2-APOBEC3G
LGALS2,ARHGAP9,0.1755,undirected,NA,NA,LGALS2-ARHGAP9
LGALS2,BCL11B,0.1386,undirected,NA,NA,LGALS2-BCL11B
LGALS2,RASAL3,0.1366,undirected,NA,NA,LGALS2-RASAL3
LGALS2,PVRIG,0.235,undirected,NA,NA,LGALS2-PVRIG
LGALS2,TRAF3IP3,0.2105,undirected,NA,NA,LGALS2-TRAF3IP3
LGALS2,TLR10,0.1032,undirected,NA,NA,LGALS2-TLR10
LGALS2,FERMT3,0.1089,undirected,NA,NA,LGALS2-FERMT3
LGALS2,RCSD1,0.1021,undirected,NA,NA,LGALS2-RCSD1
LGALS2,GBP5,0.1054,undirected,NA,NA,LGALS2-GBP5
LGALS2,AMICA1,0.1121,undirected,NA,NA,LGALS2-AMICA1
LGALS2,ZNF831,0.1107,undirected,NA,NA,LGALS2-ZNF831
LGALS2,DCANP1,0.1114,undirected,NA,NA,LGALS2-DCANP1
LGALS2,PYHIN1,0.2366,undirected,NA,NA,LGALS2-PYHIN1
LGALS2,BTLA,0.1145,undirected,NA,NA,LGALS2-BTLA
LGALS2,SAMD3,0.1737,undirected,NA,NA,LGALS2-SAMD3
LGALS2,FGD2,0.1011,undirected,NA,NA,LGALS2-FGD2
LGALS2,ARHGAP30,0.168,undirected,NA,NA,LGALS2-ARHGAP30
LGALS2,RGL4,0.104,undirected,NA,NA,LGALS2-RGL4
LGALS2,P2RY8,0.1872,undirected,NA,NA,LGALS2-P2RY8
LGALS2,TBC1D10C,0.2436,undirected,NA,NA,LGALS2-TBC1D10C
LGALS2,THEMIS,0.1255,undirected,NA,NA,LGALS2-THEMIS
LGALS2,NCF1C,0.1046,undirected,NA,NA,LGALS2-NCF1C
LGALS3,PTMA,0.1224,undirected,NA,NA,LGALS3-PTMA
LGALS3,CD164,0.1164,undirected,NA,NA,LGALS3-CD164
LGALS3,SRSF11,0.1129,undirected,NA,NA,LGALS3-SRSF11
LGALS3,COPS2,0.1082,undirected,NA,NA,LGALS3-COPS2
LGALS3,TXNL1,0.1211,undirected,NA,NA,LGALS3-TXNL1
LGALS3,ACTR3,0.1074,undirected,NA,NA,LGALS3-ACTR3
LGALS3,G3BP1,0.1085,undirected,NA,NA,LGALS3-G3BP1
LGALS3,DDX17,0.1274,undirected,NA,NA,LGALS3-DDX17
LGALS3,PTGES3,0.1166,undirected,NA,NA,LGALS3-PTGES3
LGALS3,SACM1L,0.1237,undirected,NA,NA,LGALS3-SACM1L
LGALS3,ERGIC2,0.1112,undirected,NA,NA,LGALS3-ERGIC2
LGALS3,LUC7L3,0.1184,undirected,NA,NA,LGALS3-LUC7L3
LGALS3,UTP3,0.1069,undirected,NA,NA,LGALS3-UTP3
LGALS3,RNASEH2B,0.1319,undirected,NA,NA,LGALS3-RNASEH2B
LGALS3,RAB33B,0.1157,undirected,NA,NA,LGALS3-RAB33B
LGALS3,NACAP1,0.1014,undirected,NA,NA,LGALS3-NACAP1
LGALS3,FYTTD1,0.1047,undirected,NA,NA,LGALS3-FYTTD1
LGALS3,SUMO1P3,0.111,undirected,NA,NA,LGALS3-SUMO1P3
LGALS9,PLEK,0.1243,undirected,NA,NA,LGALS9-PLEK
LGALS9,WAS,0.1094,undirected,NA,NA,LGALS9-WAS
LGALS9,LAPTM5,0.1118,undirected,NA,NA,LGALS9-LAPTM5
LGALS9,ARHGAP25,0.1183,undirected,NA,NA,LGALS9-ARHGAP25
LGALS9,HCST,0.1109,undirected,NA,NA,LGALS9-HCST
LGALS9,CORO1A,0.1169,undirected,NA,NA,LGALS9-CORO1A
LGALS9,SASH3,0.1156,undirected,NA,NA,LGALS9-SASH3
LGALS9,PARVG,0.1058,undirected,NA,NA,LGALS9-PARVG
LGALS9,FERMT3,0.1224,undirected,NA,NA,LGALS9-FERMT3
LGALS9,ARHGAP30,0.1237,undirected,NA,NA,LGALS9-ARHGAP30
LIG1,LMNB1,0.1169,undirected,NA,NA,LIG1-LMNB1
LIG1,MCM2,0.1372,undirected,NA,NA,LIG1-MCM2
LIG1,AURKA,0.1634,undirected,NA,NA,LIG1-AURKA
LIG1,TOP2A,0.1382,undirected,NA,NA,LIG1-TOP2A
